Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
3bc070e8-8ae2-e919-e87a-a2b9eaf662db,1928-12-16,,999-53-8610,S99942716,X19937798X,Mr.,Johnie961,Leuschke194,,,S,white,nonhispanic,M,Dennis  Massachusetts  US,645 Daniel Brook,Pittsfield,Massachusetts,Berkshire County,01201,42.41055755811788,-73.30439879766628,3074881.316999999,244708.06300000005
28dad0bc-dfd5-6ab9-ed27-3936176d2398,1984-02-28,,999-45-9587,S99997743,X25585930X,Mrs.,Shanelle862,Howe413,JD,Schimmel440,M,white,nonhispanic,F,Fairhaven  Massachusetts  US,609 Hand Passage,Northfield,Massachusetts,Franklin County,01360,42.67720792965832,-72.4926278822366,1795882.1175000004,7270.852500000001
e92f8fc9-9d8a-08e2-bac0-5c3345f499f2,2004-08-22,,999-63-6057,S99920447,,,Neta452,Emard19,,,,white,nonhispanic,F,Cambridge  Massachusetts  US,1032 Kihn Harbor Apt 51,Marshfield Hills,Massachusetts,Plymouth County,02051,42.15145751745399,-70.69927281860106,439188.2700000001,147.80999999999992
d0bdcddd-ff19-7098-5b5a-d5bfd9c93b3a,1947-11-08,,999-78-1086,S99998114,X70893990X,Mr.,Gregg522,Shanahan202,,,S,white,hispanic,M,Framingham  Massachusetts  US,934 Robel Wynd,Uxbridge,Massachusetts,Worcester County,,42.04493895112937,-71.69095352828093,2234830.200000001,102911.36999999998
8da830be-2a73-9ebd-5745-5c1b5d2d8ebe,1999-06-12,,999-55-7988,S99942055,X55908492X,Mr.,Blake449,Hackett68,,,,white,nonhispanic,M,Lunenburg  Massachusetts  US,871 Kessler Terrace,Marblehead,Massachusetts,Essex County,,42.54434886485,-70.83911810468624,555677.2475,5522.4825
fb551f77-58b7-6add-aa38-ce0b05a18f3d,1974-01-29,,999-56-9593,S99996298,X1527651X,Mr.,Chase54,Brekke496,,,M,black,nonhispanic,M,Brockton  Massachusetts  US,613 Zboncak Center Unit 35,Boston,Massachusetts,Suffolk County,02131,42.293858315549166,-71.06502711732495,1160896.8225000002,1738.1774999999998
dc5bca7e-b102-9a5a-495f-30fbc577fb0b,1968-02-25,1980-05-14,999-52-6853,,,,Amie520,Ziemann98,,,,white,nonhispanic,F,Marlborough  Massachusetts  US,870 Goyette Heights,Attleboro,Massachusetts,Bristol County,,41.95036640506577,-71.26633880446327,295705.67750000005,175.55249999999995
94ebe0cc-09c2-b28e-d304-108d367b0cbd,1978-07-03,,999-12-1325,S99914958,X666624X,Ms.,Hannah56,Lehner980,,,S,black,nonhispanic,F,Natick  Massachusetts  US,907 Vandervort Byway Suite 80,Mattapoisett,Massachusetts,Plymouth County,,41.70855487709535,-70.80580228724537,1579190.3280000004,521993.52199999976
1864f91c-b99f-5f8d-1f1b-5b656bd5e6f6,1978-03-14,,999-34-3998,S99926165,X14852944X,Mr.,Barry322,Koepp521,,,M,asian,nonhispanic,M,Bellingham  Massachusetts  US,124 Gaylord Estate Suite 28,Leominster,Massachusetts,Worcester County,01420,42.539342905724496,-71.82768397005184,85534.69000000002,0.0
c610a53c-59b8-1bce-261c-842842178d4a,1914-12-13,,999-61-5355,S99917385,X14319503X,Ms.,Delphine397,Lubowitz58,,,S,black,nonhispanic,F,Berkley  Massachusetts  US,545 Schinner Bay Suite 61,Lowell,Massachusetts,Middlesex County,01854,42.69582879090649,-71.37918134460013,2465250.3370000003,742695.0630000001
8ec53ecd-557b-6d0c-561e-a2b5aaad00cb,2005-05-08,,999-67-1681,S99988508,,,Hilma831,Davis923,,,,white,nonhispanic,F,Medford  Massachusetts  US,106 Stanton Street,Bourne,Massachusetts,Barnstable County,,41.71814668460865,-70.60283913447267,394790.70249999996,187.86749999999998
7d6ef2f4-079b-c4c1-5de8-d2ca487d8eff,1959-05-06,,999-11-8779,S99988838,X54496668X,Mrs.,Lonna614,Prosacco716,,Larson43,M,white,nonhispanic,F,Lowell  Massachusetts  US,922 Marks Center Unit 80,Worcester,Massachusetts,Worcester County,,42.369135983327205,-71.79311689340057,2073878.3115,716433.7085
0c9eabe7-eaa5-1fa8-d234-5c2def01d0b4,1956-12-13,2021-05-11,999-86-1657,S99983689,X42162259X,Mr.,Lauren941,Williamson769,,,M,hawaiian,nonhispanic,M,Boston  Massachusetts  US,719 Murray Key,Freetown,Massachusetts,Bristol County,,41.7507687179509,-71.04604348469218,1644799.9124999994,4113.0075
6d86faf2-7e4c-8156-6767-d14b15f84d9f,1978-06-28,,999-40-2468,S99980329,X89715718X,Ms.,Marshall526,Reinger292,,,S,white,nonhispanic,F,Clarksburg  Massachusetts  US,702 Schmeler Street Apt 48,Boston,Massachusetts,Suffolk County,02128,42.263509714328485,-71.108014903776,1884515.312499999,425493.0775
de972e82-9012-018c-6e87-74355fe5c47e,1981-03-06,,999-75-8606,S99995422,X72820169X,Mrs.,Candyce305,Murphy561,,Jacobson885,M,white,nonhispanic,F,Hopkinton  Massachusetts  US,286 Littel Heights Unit 91,Wellesley,Massachusetts,Norfolk County,02482,42.35472934645074,-71.29712991784116,1399854.1085000003,358854.4815
535bbfdd-6663-2fb9-fbc9-6ec8c6d9290f,1987-05-03,,999-95-9023,S99935252,X15678845X,Mr.,Abe604,Hauck852,,,M,white,nonhispanic,M,Sagamore  Massachusetts  US,939 Hand Port Unit 22,Norton,Massachusetts,Bristol County,,41.945477141500795,-71.16313088818931,790374.5759999999,260212.33399999994
827f4a43-e194-795e-0f63-998b242c6f3e,1938-12-05,2013-02-11,999-37-1879,S99911412,X67158272X,Mr.,Vicente970,Daugherty69,,,M,white,nonhispanic,M,Mashpee  Massachusetts  US,1052 Kerluke Fork,Ware,Massachusetts,Hampshire County,01082,42.263741514439836,-72.27514879650549,2320992.5769999996,256253.283
26559a46-be96-3d0b-49fa-1831136a9bf4,1968-02-25,,999-26-8675,S99979249,X61307957X,Mrs.,Charlena802,Heathcote539,,Rosenbaum794,M,white,nonhispanic,F,Marshfield  Massachusetts  US,139 DuBuque Overpass Apt 65,Attleboro,Massachusetts,Bristol County,02703,41.86489768675211,-71.39692835564033,1917418.1515000002,408634.1885
cf6f8d14-8376-1734-b8d4-b58d39bf8fc5,1995-03-13,,999-69-7433,S99922084,X57388979X,Mr.,Benjamin360,Johns824,,,,white,nonhispanic,M,Hamburg  Hamburg  DE,884 Mertz Rest,Southbridge,Massachusetts,Worcester County,01550,42.0612641841719,-72.07074076352671,636781.2975000001,1926.8924999999997
70a79b15-3936-cba7-459c-fdbd94bf8a14,2000-08-28,,999-24-9909,S99956863,X82964445X,Mr.,Demarcus108,Kris249,,,,black,nonhispanic,M,Abington  Massachusetts  US,660 Goodwin Orchard Apt 39,Stoughton,Massachusetts,Norfolk County,,42.092203934883386,-71.0594369961848,530874.075,3602.1449999999995
069aff67-54e2-0ece-a147-341e7df218cb,1956-12-13,,999-60-1634,S99937947,X37788175X,Mr.,Stuart913,Wisoky380,,,M,hawaiian,nonhispanic,M,East Harwich  Massachusetts  US,993 Hickle Way,Freetown,Massachusetts,Bristol County,,41.7429335130765,-70.98792240321775,2487360.9024999994,30880.3575
391aa72c-766e-671d-786f-f86278b0a165,1955-04-08,,999-45-5272,S99967586,X87346771X,Mr.,Jame231,Wisoky380,,,S,white,nonhispanic,M,Milford  Massachusetts  US,206 Hammes Parade,Springfield,Massachusetts,Hampden County,01103,42.13703641937559,-72.57137353434683,1773992.9624999992,11298.0875
1ff2ebc0-8a89-f51a-0162-d4f67a695fad,1968-09-04,,999-73-6451,S99941266,X74768032X,Ms.,Tran115,Douglas31,,,S,white,nonhispanic,F,Milford  Massachusetts  US,851 Moen Run,Medford,Massachusetts,Middlesex County,02145,42.38661017885011,-71.14471556963524,2039059.4135,251497.3665
aa126bc7-f52e-379e-96ae-34e6232ef8e8,1938-12-05,,999-59-2649,S99969171,X27864218X,Mr.,Kendrick479,Hills818,,,M,white,nonhispanic,M,Framingham  Massachusetts  US,904 Considine Neck,Ware,Massachusetts,Hampshire County,,42.32361364740785,-72.30897728758436,2134873.6515000006,102985.92850000002
a92e8598-f322-39c1-6226-8b3ece4014db,1921-06-07,,999-23-2947,S99913660,X35262270X,Mrs.,Shela13,Ratke343,,Hagenes547,M,white,nonhispanic,F,Boston  Massachusetts  US,891 Borer Frontage road,Wellesley,Massachusetts,Norfolk County,02492,42.28389324129156,-71.2756817266697,2709351.2224999997,1357100.9875000005
20a624fb-cc7c-85e7-1ab0-9eb60c1e98fa,2016-04-12,,999-75-6155,,,,Rod343,O'Hara248,,,,white,nonhispanic,M,Quincy  Massachusetts  US,754 Lindgren Wynd,Waltham,Massachusetts,Middlesex County,02452,42.39689848353762,-71.26434260739143,146691.4,32774.01
8e190761-1277-c993-1dea-cc06357eca0c,2011-09-19,,999-58-7954,,,,Spring819,Bradtke547,,,,white,nonhispanic,F,Lawrence  Massachusetts  US,203 O'Conner Club Suite 48,Springfield,Massachusetts,Hampden County,01129,42.10300357357456,-72.51775715932584,275975.22,131.21999999999994
0bd8c46e-7cf9-30df-f34d-15a6442523a9,1948-04-12,1993-05-10,999-40-8600,S99963012,X52059070X,Ms.,Amber507,Oberbrunner298,PhD,,S,white,nonhispanic,F,Watertown  Massachusetts  US,458 Yundt Manor Apt 10,Webster,Massachusetts,Worcester County,01570,42.085189555770455,-71.81199960673489,1956621.0310000004,195257.98899999997
b16f14c1-dcf5-895c-2bf4-875e9ff7e575,1988-07-15,,999-21-3940,S99944987,X45928590X,Mr.,Edward499,Durgan499,,,S,white,nonhispanic,M,Braintree  Massachusetts  US,603 Mraz Wall,Worcester,Massachusetts,Worcester County,01602,42.244133234867526,-71.83247767499047,826953.7625000002,2047.4174999999996
b439729e-6ca8-5e87-a9da-1c0c8ada401f,1966-01-29,,999-36-2146,S99945525,X33698315X,Mr.,Richard937,Kessler503,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,395 Huel Club Apt 2,Foxborough,Massachusetts,Norfolk County,,42.07694974046703,-71.27954623427337,2077715.125,657.4649999999999
1af38e2c-4306-6185-5e93-89180ddb52ee,1991-01-16,,999-62-1730,S99925483,X21925072X,Mrs.,Kelly223,Stark857,,Bartell116,M,white,nonhispanic,F,Boston  Massachusetts  US,167 Swaniawski Extension Apt 13,Haverhill,Massachusetts,Essex County,01830,42.741158734676205,-71.12475943548014,1051316.5799999998,11809.349999999999
fcb75770-4edc-3d86-811d-501d74ee30d2,1977-06-04,,999-50-8825,S99915364,X53424817X,Mrs.,Lourdes258,Hernández971,,Aguayo104,M,white,hispanic,F,San Salvador  El Salvador  SV,736 Blanda Mews,Marlborough,Massachusetts,Middlesex County,,42.36737361700045,-71.56074648328875,1680481.1604999998,124816.88950000003
bbf67cca-26ea-d0f7-a205-3ac87c8ac0be,1974-03-26,,999-50-6914,S99943513,X51094637X,Mr.,Markus389,Shields502,,,S,black,nonhispanic,M,Newton  Massachusetts  US,462 Langworth Byway,Barnstable,Massachusetts,Barnstable County,02637,41.68966182448087,-70.29737169351166,1186940.2374999998,3514.4325
6ad87153-5572-590d-9cdb-7a45b9dbdedb,2003-11-09,,999-49-7869,S99968044,,,Lyndsey828,Lockman863,,,,white,nonhispanic,F,Lancaster  Massachusetts  US,855 Konopelski Byway,Topsfield,Massachusetts,Essex County,01983,42.642042795092244,-70.95731923486429,451209.52,0.0
1e091ad2-d3dd-ece0-f59b-f2c457870546,1988-02-18,,999-35-8687,S99941564,X62709481X,Mrs.,Regan713,Breitenberg711,JD,Walter473,M,white,hispanic,F,West Boylston  Massachusetts  US,411 Considine Rapid,Boston,Massachusetts,Suffolk County,02118,42.33548633059408,-71.07687903790509,912629.1820000001,420030.61799999996
20a80f70-9f7e-dc70-30ee-db7b68d7e079,1948-04-12,,999-90-7526,S99992011,X3238742X,Mrs.,Simone657,Ullrich385,PhD,Jacobi462,M,white,nonhispanic,F,Norfolk  Massachusetts  US,310 Larson Highlands,Webster,Massachusetts,Worcester County,,42.07072707635061,-71.8781056746098,3560764.9410000015,125528.53900000003
8e55da14-821e-574b-783a-a43360b14a94,1964-07-10,,999-18-8980,S99964464,X12655820X,Mr.,Otha286,Buckridge80,,,M,white,hispanic,M,Fall River  Massachusetts  US,385 Schaden Flat Suite 84,Boston,Massachusetts,Suffolk County,02151,42.372850610284395,-71.03330934053086,1011047.9500000001,0.0
be0434d7-daab-b437-c558-0a11acddd2b0,1967-10-25,,999-12-6891,S99982619,X62369657X,Mr.,Emanuel231,Labadie908,,,S,hawaiian,nonhispanic,M,Amesbury  Massachusetts  US,586 Terry Key Unit 98,Rutland,Massachusetts,Worcester County,01543,42.430335123666204,-71.96168098036867,1902828.1924999992,1618.5674999999997
a345358d-5e20-e8f9-4928-f06835e9e71e,1988-06-27,,999-21-4888,S99972090,X38098360X,Mr.,Waylon572,Walter473,,,M,white,nonhispanic,M,Westport  Massachusetts  US,750 Willms Skyway,Harvard,Massachusetts,Worcester County,,42.48719439124449,-71.63667484125303,797786.4374999998,1510.0124999999998
1743f9df-d4f0-e1d7-7ff2-0b9d5a24d6e2,1950-10-04,,999-32-3147,S99974999,X15505929X,Mrs.,Evelyn437,Crona259,,Kunze215,M,white,nonhispanic,F,Tisbury  Massachusetts  US,338 Davis Heights Unit 7,Northbridge,Massachusetts,Worcester County,,42.10145159342081,-71.61655102333442,2140712.2244999995,362009.2654999999
20c48809-b4d9-3ef7-b08f-58e746468240,1940-11-11,2015-06-09,999-98-8292,S99986611,X18601440X,Mr.,Rashad361,Erdman779,,,M,asian,nonhispanic,M,Dracut  Massachusetts  US,804 Balistreri Well,Burlington,Massachusetts,Middlesex County,,42.5160274477551,-71.16683587765142,328399.6805000001,110370.05950000002
ed2416df-df82-b280-786d-1c253f776321,1955-08-21,,999-27-6325,S99938642,X23709429X,Mrs.,Omega729,Mraz590,,McDermott739,M,white,nonhispanic,F,Wilbraham  Massachusetts  US,781 Yundt Loaf,Boston,Massachusetts,Suffolk County,02119,42.33732227127681,-71.1401126170033,682766.0810000001,772308.0290000001
c6f92c43-9014-a24e-3dbd-9b0d7603f9e6,2021-04-24,,999-68-2833,,,,Sarina640,Dickinson688,,,,white,nonhispanic,F,Springfield  Massachusetts  US,784 Kreiger Grove Suite 72,Springfield,Massachusetts,Hampden County,01108,42.14328782806635,-72.59581679126241,13866.05,0.0
69101254-3f3c-b02e-e0b7-76d0cd8398c0,2002-12-03,,999-67-9439,S99965027,,Mr.,Long300,Kirlin939,,,,white,nonhispanic,M,Nice  Provence-Alpes-Cote d'Azur  FR,898 Gerlach Arcade,East Brookfield,Massachusetts,Worcester County,01515,42.198459520540645,-72.02162702381105,460251.04250000004,3305.5275
0a86b1da-3903-6587-ef75-d74b37b39ab8,1991-08-11,1998-01-28,999-83-3569,,,,Jack927,Flatley871,,,,hawaiian,nonhispanic,M,Weymouth  Massachusetts  US,180 Luettgen Approach Unit 98,Boston,Massachusetts,Suffolk County,02121,42.26978013086301,-71.15415552065807,26054.759500000004,68680.4305
73dc39fb-d466-8487-dc1c-c3fe50b98b54,1979-05-11,,999-68-8532,S99943170,X13774451X,Mrs.,Zada604,O'Connell601,,Steuber698,M,white,nonhispanic,F,Smith Mills  Massachusetts  US,927 Boehm Crossroad,Cambridge,Massachusetts,Middlesex County,02139,42.37284783449964,-71.08552423658183,1635403.4325000003,321839.7974999999
5d48d03c-fefb-b624-b37d-e085b6060362,1991-08-11,,999-55-1219,S99916465,X5330602X,Mr.,Chase54,Windler79,,,M,hawaiian,nonhispanic,M,Warren  Massachusetts  US,124 Barrows Boulevard,Boston,Massachusetts,Suffolk County,02210,42.34042511886839,-70.97879335386227,96235.5365,60145.193499999994
7ff987f5-931c-b2b2-befa-77b9a64bf224,1981-01-29,,999-66-2463,S99930290,X29698769X,Mr.,Weston546,Nicolas769,,,M,white,nonhispanic,M,Melrose  Massachusetts  US,209 Gerhold Mews,Sturbridge,Massachusetts,Worcester County,01566,42.135952493491146,-72.09191424375008,1018397.7,11021.849999999999
76165f12-6af8-d7db-9c76-c58be3bae7c3,1985-09-12,,999-60-6294,S99995174,X1734724X,Mr.,Cordell41,Hettinger594,,,M,white,hispanic,M,Reading  Massachusetts  US,248 Blick Trailer,Everett,Massachusetts,Middlesex County,02149,42.416457268776746,-71.04518107393966,1108754.7475000003,18984.322500000002
99a9d9eb-5289-97f4-3dff-6c858ff6140c,1993-11-28,,999-59-2588,S99916341,X79575939X,Mr.,Cyril535,Labadie908,,,S,white,nonhispanic,M,Pepperell  Massachusetts  US,965 Runte Mews Apt 88,Mansfield,Massachusetts,Bristol County,,41.98004235964831,-71.23239002476828,711916.0275,2836.3424999999997
207f5dfa-fcce-a3d8-462c-7c4a0943f2b3,2007-10-13,,999-17-3254,,,,Leila837,Cole117,,,,white,nonhispanic,F,Hingham  Massachusetts  US,975 Kihn Neck,East Bridgewater,Massachusetts,Plymouth County,,42.039812011992225,-70.9528131224818,365915.15249999997,8992.4475
8413a3b3-52e0-7ec0-103c-21210b83f086,1942-07-20,2020-03-16,999-49-2314,S99993968,X76665933X,Mrs.,Maricarmen445,Olivo261,,Anguiano812,M,asian,hispanic,F,Ponce  Puerto Rico  PR,802 Buckridge Ville Suite 33,West Springfield,Massachusetts,Hampden County,01089,42.12670572309043,-72.62534344052023,2261492.9910000004,382368.24899999995
5057ccc8-be3f-2be0-79ca-e52f12993876,1940-11-11,2009-05-07,999-91-8378,S99924097,X45837059X,Mr.,Matthew562,Gusikowski974,,,M,asian,nonhispanic,M,West Boylston  Massachusetts  US,1098 Swift Vista,Burlington,Massachusetts,Middlesex County,,42.523177537554915,-71.20656166596949,160626.44199999998,2394.128
a9db7a47-24c9-60ca-01fd-2483d39ce1f0,1950-12-21,,999-53-1279,S99946999,X33699081X,Mrs.,Magdalena964,Munguía264,,Caballero789,M,white,hispanic,F,Santiago  Santiago Province  CL,306 Cormier Avenue Suite 2,Boston,Massachusetts,Suffolk County,02467,42.36425634250768,-71.09078633149637,1690047.1305000002,32486.959499999997
851a38fc-4d0c-aef5-d37f-69f1b3b3218f,1966-08-02,,999-76-4694,S99937263,X27935904X,Mrs.,Lorraine478,Dare640,,Metz686,M,white,nonhispanic,F,Monson  Massachusetts  US,414 Borer Meadow Unit 28,Arlington,Massachusetts,Middlesex County,02476,42.37500850558151,-71.10695102968201,1331052.5825000003,82.3175
03d6e48e-9b05-8677-0ff7-88124d5bd07e,1975-02-07,,999-29-8800,S99979388,X87108791X,Mrs.,Stephany248,Volkman526,,Bins636,M,white,nonhispanic,F,Melrose  Massachusetts  US,356 Sauer Knoll,Agawam,Massachusetts,Hampden County,,42.03036068248394,-72.64656053032562,2462258.4075,246240.34249999997
91428a09-619f-3859-7c31-3f126524f65e,1927-11-30,2013-11-04,999-27-8636,S99969266,X40950520X,Mr.,Blair400,Okuneva707,,,M,white,nonhispanic,M,Revere  Massachusetts  US,546 Cronin Well Apt 82,South Yarmouth,Massachusetts,Barnstable County,02664,41.65828532532844,-70.18903931152335,1756557.9575,63404.00249999999
c5d3e1e5-7593-73ea-2266-449ac7097e20,1988-06-06,,999-40-7260,S99932010,X38017063X,Mr.,Everette494,Dicki44,,,S,white,nonhispanic,M,Leominster  Massachusetts  US,144 Williamson Station Apt 19,Millers Falls,Massachusetts,Franklin County,01349,42.57109271419894,-72.52191921508809,165190.55000000002,0.0
f651fbda-4813-583e-9aa3-8b6afc8a17a7,1967-12-24,2019-07-21,999-55-1006,S99964026,X81025475X,Ms.,María Luisa888,Mireles421,,,S,black,hispanic,F,Buenos Aires  Ciudad de Buenos Aires  AR,483 Legros Neck,Boston,Massachusetts,Suffolk County,02113,42.32566318228442,-71.01154766111794,910047.6534999999,397620.09649999987
6b4086ea-9b47-3cb2-6122-0d0df392ef10,1973-08-18,,999-82-2050,S99966184,X56583411X,Mr.,Blake449,Lynch190,,,S,asian,hispanic,M,Plymouth  Massachusetts  US,933 Jast Tunnel,Somerville,Massachusetts,Middlesex County,02138,42.408490536040745,-71.07940549812976,1202128.7675,13970.992500000002
91762b37-a9ce-aadb-b7a9-64f81eab9f76,1984-03-03,2020-03-06,999-68-4233,S99922443,X21842489X,Ms.,Merrilee429,King743,,,S,black,nonhispanic,F,Fairhaven  Massachusetts  US,224 Huel Mill,Bedford,Massachusetts,Middlesex County,01730,42.54217098118876,-71.24110539709645,1316264.41,290944.99
0e83dedc-57d7-d96a-629e-84a3aca857f4,1942-07-20,1994-07-04,999-55-3675,S99942683,X72720920X,Mrs.,Rosario163,Terrazas956,,Solano766,M,asian,hispanic,F,San Juan  Puerto Rico  PR,1051 Kris Club Apt 53,West Springfield,Massachusetts,Hampden County,,42.09547246317758,-72.62175940901287,3007958.8899999997,0.0
bfba01c8-2578-34ce-4598-3d0b13a5c563,1940-11-11,,999-71-6677,S99999932,X70175931X,Mr.,Amado512,Kuphal363,,,S,asian,nonhispanic,M,Boston  Massachusetts  US,632 Becker Heights,Burlington,Massachusetts,Middlesex County,,42.534874179410664,-71.26020582902251,238085.972,187413.848
10736aee-9c69-fdeb-29ee-068da26cbb25,1954-05-22,,999-22-4505,S99930980,X43596646X,Mr.,Al123,O'Reilly797,,,M,white,nonhispanic,M,Easthampton  Massachusetts  US,428 Ratke Plaza Suite 50,Boston,Massachusetts,Suffolk County,02210,42.24787998904997,-71.10755781480505,1711032.9900000002,4339.64
c1318258-da16-f5bb-d8d9-68d6b8e8fb6e,1945-11-24,1954-03-20,999-66-9813,,,,David908,Skiles927,,,,white,nonhispanic,M,Randolph  Massachusetts  US,392 Lesch Street Apt 52,Falmouth,Massachusetts,Barnstable County,,41.527220203809954,-70.64688000621273,243247.8,0.0
94f6cc57-cce7-bdf5-9d0f-39060ea83f20,1927-11-30,2009-10-31,999-92-6429,S99943667,X20582238X,Mr.,Emmett200,Mayer370,,,S,white,nonhispanic,M,Boston  Massachusetts  US,103 Walsh Quay,South Yarmouth,Massachusetts,Barnstable County,02664,41.64175057079744,-70.22823341810964,1575860.8215000003,34887.0885
74d1d259-cdaf-ad50-8c46-c32dd2c438ea,1967-12-24,,999-30-2124,S99914686,X88409915X,Mrs.,Silvia880,Arreola736,,Granado100,M,black,hispanic,F,Salisbury  Saint Joseph Parish  DM,1078 Veum Run,Boston,Massachusetts,Suffolk County,02215,42.35366170445923,-71.001410854279,1055089.909,214018.43099999998
a5260400-c94d-aeb7-0cf5-c193e3a926ad,1995-04-27,,999-44-5104,S99977320,X2492173X,Mr.,José Eduardo181,Rael318,,,,white,hispanic,M,Bogota  Bogota  CO,166 Fritsch Ramp,Haverhill,Massachusetts,Essex County,,42.7555748880093,-71.12185507479187,666731.3400000001,0.0
cc1dfe1b-5c78-b3be-6eb2-f062a39e596c,1992-03-04,,999-23-5805,S99981636,X5559164X,Mrs.,Carola944,Romaguera67,,Metz686,M,native,nonhispanic,F,Brookline  Massachusetts  US,645 Stiedemann Annex,Tewksbury,Massachusetts,Middlesex County,,42.61851626622704,-71.27383283272691,1047485.4475000001,10103.3925
41fc298b-811f-52c9-d787-de3d17644fa9,1984-03-03,,999-19-1969,S99910481,X2855713X,Ms.,Chanell45,Gleichner915,,,S,black,nonhispanic,F,Tewksbury  Massachusetts  US,905 Kohler Divide Unit 30,Bedford,Massachusetts,Middlesex County,01730,42.46798887555644,-71.23273661871092,1052897.3494999998,234247.14049999998
844b924c-9712-bce9-b5ad-0154efe6503b,1981-03-28,,999-23-7454,S99975039,X21330248X,Mrs.,María Elena653,Téllez750,,Véliz274,M,white,hispanic,F,San Jose  San Jose  CR,374 Bechtelar Wynd,Holyoke,Massachusetts,Hampden County,01040,42.23716558988203,-72.59499745447923,1386640.4325,60885.36749999999
8f08d014-dbad-f9ed-8b51-c4eaf921774a,1997-10-16,,999-38-2449,S99942376,X40054005X,Ms.,Daniela614,Villarreal550,,,,black,hispanic,F,Panama City  Panama  PA,622 Boehm Way,Boston,Massachusetts,Suffolk County,02116,42.30589540040151,-71.02596460611235,566784.1375,70541.08249999999
0d54d77b-5db6-3214-a09d-f71e59bd3828,2017-09-16,,999-13-2713,,,,Hershel911,Towne435,,,,white,nonhispanic,M,Boston  Massachusetts  US,604 Legros Mission Unit 85,Worcester,Massachusetts,Worcester County,01608,42.29145081464414,-71.84302101458852,105169.7975,861.7724999999998
6df8bc3c-b036-d712-84d7-969202647cb1,1981-07-17,,999-11-9189,S99947229,X13579361X,Mrs.,Selma398,Kunze215,,Keebler762,M,white,nonhispanic,F,Cambridge  Massachusetts  US,279 Strosin Byway Apt 34,Shrewsbury,Massachusetts,Worcester County,,42.27758987628408,-71.74306313313205,1723068.65,19769.91
1e406307-9d7d-3b6a-f367-99dd5541cd6b,1945-11-24,,999-91-5404,S99929901,X49709926X,Mr.,Alec433,Hintz995,,,M,white,nonhispanic,M,Boston  Massachusetts  US,450 Crooks Fort Apt 27,Falmouth,Massachusetts,Barnstable County,02540,41.55623375186036,-70.6423330521587,1846477.7410000004,38542.70900000001
ce972591-24c2-3d2d-7fcb-9751aebe2bda,1942-07-20,,999-78-6687,S99930879,X38659089X,Ms.,Anita473,Cortés936,,,S,asian,hispanic,F,Santo Domingo  National District  DO,809 Mayert Esplanade,West Springfield,Massachusetts,Hampden County,01089,42.08121541852116,-72.67545841162638,2277110.5675000018,78913.2825
7a748916-579b-3ab2-49a2-6b5013754b6e,1969-11-07,,999-10-5333,S99911453,X10919687X,Mr.,Floyd420,Hayes766,,,M,white,nonhispanic,M,Randolph  Massachusetts  US,376 Schinner Terrace Suite 9,Lexington,Massachusetts,Middlesex County,02420,42.4684866849116,-71.25947958129854,1309790.5974999997,41869.5225
521d57d2-8f8b-670f-705e-44ca5e0ce656,2020-10-10,,999-92-7493,,,,Carlos172,Tórrez28,,,,white,hispanic,M,San Jose  San Jose  CR,862 Gleason Club Suite 23,Medford,Massachusetts,Middlesex County,02155,42.38139163921615,-71.10798179818515,26305.84,0.0
821e1f8e-4168-d393-26d6-c9daa5527249,1913-10-14,,999-21-3923,S99913360,X57886972X,Mr.,Chester802,Lebsack687,,,M,white,nonhispanic,M,Marlborough  Massachusetts  US,123 Connelly Bridge Suite 76,Boston,Massachusetts,Suffolk County,02151,42.337407981986864,-71.1019108310531,1.4704750428999998E7,8373980.1110000005
f2c28c9e-b5bf-39de-5e5c-6274785fc9dd,1965-11-21,,999-89-8292,S99932312,X68009688X,Mr.,Jan231,Weimann465,,,M,white,nonhispanic,M,Boston  Massachusetts  US,128 Stroman Ferry Apt 23,Adams,Massachusetts,Berkshire County,,42.60559912346623,-73.12794973926003,1444751.8724999998,3102.3974999999996
d8c69715-d945-43dd-afe2-b5a271a17253,1976-06-12,,999-15-4014,S99940176,X9678750X,Mrs.,Pasty639,Gutkowski940,,Kuphal363,M,hawaiian,nonhispanic,F,Boston  Massachusetts  US,704 Sporer Walk Unit 54,Hopkinton,Massachusetts,Middlesex County,01748,42.232739997063625,-71.5333225533711,1742866.6394999996,636655.5804999999
14af2c68-7632-2b2d-33a0-6dd78d04c93e,1998-04-05,,999-57-8819,S99985709,X10909115X,Mr.,Marcus77,Miller503,,,,white,nonhispanic,M,South Deerfield  Massachusetts  US,116 Fritsch Center Suite 52,Woburn,Massachusetts,Middlesex County,01890,42.444924032730086,-71.15463804371053,650750.1924999999,2548.7475000000004
1440fac4-c082-49e0-0fcd-47190f67d2fc,1927-11-30,2011-12-23,999-47-7791,S99965774,X85459852X,Mr.,Kelvin159,Ferry570,,,M,white,nonhispanic,M,Hingham  Massachusetts  US,736 Von Branch Unit 64,South Yarmouth,Massachusetts,Barnstable County,02664,41.662143632676745,-70.21935444187612,1683343.7584999998,171892.32149999996
